shipment_id,order_id,warehouse_id,carrier,ship_date,promised_delivery_days,actual_delivery_days,delivery_status,shipment_cost_usd,weight_kg,distance_km
SHP004863,ORD004863,WH04,FedEx,2023-01-06,12.0,12.0,On Time,114.95,164.32,3940
SHP004864,ORD004864,WH01,Amazon Logistics,2023-10-15,10.0,10.0,On Time,304.12,167.96,3419
SHP004865,ORD004865,WH10,UPS,2024-09-09,5.0,5.0,On Time,95.54,43.66,2048
SHP004866,ORD004866,WH04,DHL,2023-05-26,4.0,4.0,On Time,125.24,105.91,3394
SHP004867,ORD004867,WH04,FedEx,2024-02-28,8.0,6.0,Early,116.63,82.8,3964
SHP004868,ORD004868,WH09,USPS,2024-08-30,7.0,,On Time,225.3,2.45,2261
SHP004869,ORD004869,WH04,FedEx,2024-04-01,10.0,10.0,On Time,114.41,149.67,2149
SHP004870,ORD004870,WH07,USPS,2023-07-21,3.0,3.0,On Time,161.75,64.87,2470
SHP004871,ORD004871,WH01,XPO Freight,2023-07-31,13.0,13.0,On Time,77.95,188.96,3399
SHP004872,ORD004872,WH07,FedEx,2023-01-06,,7.0,On Time,149.48,164.85,4477
SHP004873,ORD004873,WH02,DHL,2024-09-15,12.0,10.0,Early,246.77,161.25,2113
SHP004874,ORD004874,WH08,XPO Freight,2024-01-11,,7.0,On Time,160.43,150.1,2867
SHP004875,ORD004875,WH01,XPO Freight,2024-03-22,9.0,9.0,On Time,274.69,105.59,4757
SHP004876,ORD004876,WH10,USPS,2023-04-16,12.0,12.0,On Time,189.41,40.23,3773
SHP004877,ORD004877,WH03,Amazon Logistics,2024-10-12,14.0,14.0,On Time,308.32,106.61,230
SHP004878,ORD004878,WH08,XPO Freight,2024-02-05,6.0,6.0,On Time,167.31,25.8,968
SHP004879,ORD004879,WH10,XPO Freight,2023-04-06,12.0,12.0,On Time,184.18,191.37,3635
SHP004880,ORD004880,WH08,UPS,2024-01-23,7.0,7.0,On Time,117.79,28.25,3476
SHP004881,ORD004881,WH05,FedEx,2024-03-27,10.0,10.0,On Time,178.94,5.94,4639
SHP004882,ORD004882,WH05,Amazon Logistics,2024-02-20,3.0,3.0,On Time,272.27,3.34,4972
SHP004883,ORD004883,WH08,DHL,2024-12-26,3.0,3.0,On Time,240.29,164.31,330
SHP004884,ORD004884,WH10,DHL,2024-05-18,14.0,17.0,Late,185.19,82.73,2485
SHP004885,ORD004885,WH05,FedEx,2024-03-29,9.0,9.0,On Time,346.66,34.14,4895
SHP004886,ORD004886,WH09,FedEx,2023-10-18,14.0,14.0,On Time,238.16,154.36,4369
SHP004887,ORD004887,WH01,FedEx,2024-06-17,11.0,11.0,On Time,142.14,105.05,683
SHP004888,ORD004888,WH05,USPS,2023-07-12,,7.0,On Time,314.72,115.92,2116
SHP004889,ORD004889,WH03,FedEx,2023-05-30,10.0,10.0,On Time,178.01,111.63,771
SHP004890,ORD004890,WH03,DHL,2024-05-29,,7.0,On Time,78.78,179.31,4296
SHP004891,ORD004891,WH02,USPS,2024-01-28,9.0,9.0,On Time,312.59,69.94,4347
SHP004892,ORD004892,WH03,USPS,2023-11-12,4.0,4.0,On Time,176.06,189.83,4463
SHP004893,ORD004893,WH07,Amazon Logistics,2023-03-17,7.0,7.0,On Time,121.72,27.1,4302
SHP004894,ORD004894,WH08,FedEx,2024-08-21,,4.0,Early,224.61,118.92,2526
SHP004895,ORD004895,WH08,FedEx,2023-09-27,11.0,11.0,On Time,339.18,144.35,4542
SHP004896,ORD004896,WH08,XPO Freight,2023-08-13,5.0,5.0,On Time,49.66,127.97,1791
SHP004897,ORD004897,WH01,XPO Freight,2024-06-13,13.0,18.0,Late,227.23,186.09,4988
SHP004898,ORD004898,WH07,XPO Freight,2023-04-23,14.0,14.0,On Time,230.3,42.69,1217
SHP004899,ORD004899,WH02,UPS,2023-09-08,5.0,5.0,On Time,233.08,150.84,4248
SHP004900,ORD004900,WH10,FedEx,2023-08-21,,7.0,On Time,125.6,90.44,305
SHP004901,ORD004901,WH04,USPS,2024-12-14,9.0,9.0,On Time,104.44,55.75,3479
SHP004902,ORD004902,WH05,Amazon Logistics,2023-03-24,,7.0,On Time,279.4,10.38,661
SHP004903,ORD004903,WH01,USPS,2023-05-05,7.0,7.0,On Time,238.93,31.27,2860
SHP004904,ORD004904,WH04,UPS,2023-06-24,9.0,9.0,On Time,134.03,51.99,216
SHP004905,ORD004905,WH04,USPS,2023-03-10,6.0,6.0,On Time,64.59,124.06,3585
SHP004906,ORD004906,WH09,FedEx,2023-02-16,,7.0,On Time,293.86,191.63,4666
SHP004907,ORD004907,WH09,FedEx,2023-09-13,11.0,8.0,Early,258.69,58.96,4523
SHP004908,ORD004908,WH10,XPO Freight,2024-12-27,13.0,15.0,Late,327.56,17.8,1095
SHP004909,ORD004909,WH01,Amazon Logistics,2023-01-30,11.0,11.0,On Time,102.88,72.12,828
SHP004910,ORD004910,WH08,USPS,2023-10-08,6.0,,On Time,205.44,199.13,4033
SHP004911,ORD004911,WH04,UPS,2023-08-25,8.0,10.0,Late,129.82,156.73,2489
SHP004912,ORD004912,WH04,FedEx,2023-09-05,4.0,4.0,On Time,216.49,32.06,178
SHP004913,ORD004913,WH05,USPS,2024-01-03,5.0,5.0,On Time,98.09,37.08,2082
SHP004914,ORD004914,WH02,DHL,2024-05-09,11.0,11.0,On Time,156.75,119.26,2748
SHP004915,ORD004915,WH01,Amazon Logistics,2023-01-25,8.0,8.0,On Time,281.85,39.24,758
SHP004916,ORD004916,WH05,FedEx,2024-08-08,10.0,10.0,On Time,306.03,199.39,846
SHP004917,ORD004917,WH07,Amazon Logistics,2024-12-18,,7.0,On Time,306.8,161.97,3223
SHP004918,ORD004918,WH10,DHL,2024-05-04,,7.0,On Time,75.69,4.46,4440
SHP004919,ORD004919,WH09,Amazon Logistics,2024-05-08,4.0,4.0,On Time,263.82,58.21,2145
SHP004920,ORD004920,WH02,UPS,2023-11-10,9.0,9.0,On Time,321.41,55.19,4783
SHP004921,ORD004921,WH08,USPS,2024-08-28,8.0,8.0,On Time,59.35,164.02,3580
SHP004922,ORD004922,WH07,USPS,2024-01-10,13.0,13.0,On Time,324.26,81.33,2986
SHP004923,ORD004923,WH02,UPS,2024-09-30,4.0,4.0,On Time,309.27,62.6,4582
SHP004924,ORD004924,WH05,XPO Freight,2023-01-25,,7.0,On Time,118.74,135.96,1160
SHP004925,ORD004925,WH07,UPS,2023-11-30,10.0,14.0,Late,135.26,166.61,3560
SHP004926,ORD004926,WH03,XPO Freight,2023-12-21,3.0,3.0,On Time,115.63,192.12,2861
SHP004927,ORD004927,WH02,DHL,2023-04-26,6.0,6.0,On Time,316.72,173.1,4475
SHP004928,ORD004928,WH06,Amazon Logistics,2023-02-17,3.0,3.0,On Time,43.04,142.23,4387
SHP004929,ORD004929,WH10,USPS,2023-04-09,4.0,4.0,On Time,201.27,74.78,4457
SHP004930,ORD004930,WH06,XPO Freight,2024-04-03,3.0,3.0,On Time,14341.416523781423,104.74,3319
SHP004931,ORD004931,WH04,XPO Freight,2024-06-06,8.0,8.0,On Time,246.06,111.01,3374
SHP004932,ORD004932,WH01,DHL,2024-08-19,13.0,13.0,On Time,156.07,107.33,1108
SHP004933,ORD004933,WH05,DHL,2024-02-09,8.0,8.0,On Time,198.28,194.06,1542
SHP004934,ORD004934,WH01,UPS,2023-08-02,3.0,3.0,On Time,154.91,155.17,3376
SHP004935,ORD004935,WH08,FedEx,2024-11-15,6.0,6.0,On Time,164.28,13.03,3148
SHP004936,ORD004936,WH02,UPS,2024-05-17,6.0,5.0,Early,126.78,120.36,3428
SHP004937,ORD004937,WH09,DHL,2024-12-21,10.0,10.0,On Time,342.43,144.29,2408
SHP004938,ORD004938,WH09,USPS,2024-03-23,8.0,8.0,On Time,227.93,70.79,4398
SHP004939,ORD004939,WH03,FedEx,2024-07-29,4.0,4.0,On Time,242.42,28.17,2582
SHP004940,ORD004940,WH06,FedEx,2023-09-15,,7.0,On Time,146.26,57.97,2702
SHP004941,ORD004941,WH09,Amazon Logistics,2023-05-01,6.0,6.0,On Time,37.36,35.55,3399
SHP004942,ORD004942,WH07,XPO Freight,2023-02-23,,7.0,On Time,326.79,116.79,2449
SHP004943,ORD004943,WH04,DHL,2023-11-27,6.0,6.0,On Time,306.29,85.24,3279
SHP004944,ORD004944,WH03,UPS,2023-08-29,14.0,14.0,On Time,185.76,199.17,4383
SHP004945,ORD004945,WH02,Amazon Logistics,2024-06-13,10.0,10.0,On Time,148.45,192.3,1171
SHP004946,ORD004946,WH10,USPS,2024-04-27,7.0,7.0,On Time,159.29,165.42,865
SHP004947,ORD004947,WH10,USPS,2023-07-06,5.0,5.0,On Time,130.72,124.83,3424
SHP004948,ORD004948,WH01,DHL,2024-10-17,12.0,12.0,On Time,220.67,31.26,3321
SHP004949,ORD004949,WH10,FedEx,2023-09-19,,7.0,On Time,345.29,67.55,4792
SHP004950,ORD004950,WH01,Amazon Logistics,2023-12-30,6.0,6.0,On Time,81.07,83.81,252
SHP004951,ORD004951,WH04,USPS,2024-05-05,3.0,3.0,On Time,247.32,148.3,1695
SHP004952,ORD004952,WH04,XPO Freight,2024-03-06,8.0,8.0,On Time,73.6,145.3,4998
SHP004953,ORD004953,WH09,UPS,2023-08-27,13.0,13.0,On Time,340.29,152.31,3959
SHP004954,ORD004954,WH10,XPO Freight,2023-10-31,12.0,12.0,On Time,83.19,187.47,925
SHP004955,ORD004955,WH01,DHL,2023-10-25,6.0,6.0,On Time,186.61,82.72,754
SHP004956,ORD004956,WH04,UPS,2023-03-17,,4.0,Early,178.05,26.18,2264
SHP004957,ORD004957,WH03,FedEx,2024-11-30,4.0,5.0,Late,219.96,173.48,240
SHP004958,ORD004958,WH09,UPS,2023-11-29,7.0,7.0,On Time,224.5,198.89,4083
SHP004959,ORD004959,WH05,Amazon Logistics,2024-10-03,13.0,13.0,On Time,297.03,139.32,2380
SHP004960,ORD004960,WH09,XPO Freight,2024-04-18,11.0,11.0,On Time,287.07,53.95,4942
SHP004961,ORD004961,WH10,DHL,2023-10-10,10.0,10.0,On Time,104.88,87.37,2120
SHP004962,ORD004962,WH06,USPS,2024-08-13,5.0,8.0,Late,254.68,80.87,3695
SHP004963,ORD004963,WH09,Amazon Logistics,2023-03-13,3.0,2.0,Early,45.41,124.44,1023
SHP004964,ORD004964,WH01,DHL,2023-09-20,12.0,10.0,Early,302.37,147.74,749
SHP004965,ORD004965,WH04,USPS,2024-12-03,,7.0,On Time,283.79,70.26,3824
SHP004966,ORD004966,WH04,UPS,2024-07-28,10.0,10.0,On Time,144.73,180.26,104
SHP004967,ORD004967,WH10,USPS,2023-01-12,13.0,13.0,On Time,169.74,105.12,191
SHP004968,ORD004968,WH10,XPO Freight,2023-05-21,5.0,5.0,On Time,54.07,162.54,766
SHP004969,ORD004969,WH06,FedEx,2024-07-08,7.0,4.0,Early,108.2,175.5,4905
SHP004970,ORD004970,WH10,USPS,2023-01-17,4.0,4.0,On Time,177.42,171.77,1324
SHP004971,ORD004971,WH01,USPS,2023-03-04,3.0,3.0,On Time,140.67,121.45,745
SHP004972,ORD004972,WH10,DHL,2023-09-10,13.0,13.0,On Time,105.94,45.7,4287
SHP004973,ORD004973,WH05,DHL,2024-04-09,12.0,18.0,Late,284.83,127.29,151
SHP004974,ORD004974,WH03,Amazon Logistics,2024-01-11,7.0,7.0,On Time,182.0,130.99,3604
SHP004975,ORD004975,WH01,XPO Freight,2024-06-03,7.0,7.0,On Time,76.04,78.73,3115
SHP004976,ORD004976,WH06,Amazon Logistics,2023-03-31,8.0,8.0,On Time,122.92,113.95,3730
SHP004977,ORD004977,WH03,XPO Freight,2024-12-20,4.0,4.0,On Time,300.79,109.39,850
SHP004978,ORD004978,WH04,XPO Freight,2024-09-21,11.0,13.0,Late,305.13,1.44,1439
SHP004979,ORD004979,WH09,XPO Freight,2023-06-24,4.0,4.0,On Time,313.26,125.01,2121
SHP004980,ORD004980,WH02,DHL,2023-03-17,4.0,2.0,Early,149.59,17.48,2347
SHP004981,ORD004981,WH01,Amazon Logistics,2024-09-04,14.0,14.0,On Time,108.67,73.03,2077
SHP004982,ORD004982,WH10,DHL,2024-10-24,7.0,7.0,On Time,285.35,92.17,4783
SHP004983,ORD004983,WH06,USPS,2024-02-04,11.0,8.0,Early,95.3,148.63,3904
SHP004984,ORD004984,WH01,FedEx,2023-03-12,6.0,3.0,Early,301.45,37.55,54
SHP004985,ORD004985,WH01,UPS,2023-06-29,8.0,8.0,Cancelled,121.54,188.28,3734
SHP004986,ORD004986,WH07,Amazon Logistics,2023-05-04,,7.0,On Time,244.18,13.25,4928
SHP004987,ORD004987,WH02,FedEx,2024-01-16,6.0,6.0,On Time,275.93,11.79,3238
SHP004988,ORD004988,WH04,USPS,2023-10-20,14.0,21.0,Late,262.3,29.84,1188
SHP004989,ORD004989,WH04,XPO Freight,2023-07-14,11.0,14.0,Late,222.57,32.36,3186
SHP004990,ORD004990,WH02,USPS,2023-08-16,4.0,7.0,Late,86.5,117.36,4727
SHP004991,ORD004991,WH06,Amazon Logistics,2024-03-06,,4.0,Early,241.71,157.65,723
SHP004992,ORD004992,WH10,UPS,2024-03-11,6.0,6.0,On Time,132.1,142.86,1776
SHP004993,ORD004993,WH02,XPO Freight,2024-04-05,,7.0,On Time,241.78,37.41,2538
SHP004994,ORD004994,WH08,FedEx,2024-09-09,3.0,3.0,On Time,108.05,177.11,1886
SHP004995,ORD004995,WH04,DHL,2023-01-21,6.0,6.0,On Time,256.21,33.97,2600
SHP004996,ORD004996,WH01,Amazon Logistics,2023-03-05,5.0,11.0,Late,272.12,119.97,4380
SHP004997,ORD004997,WH07,Amazon Logistics,2023-06-14,4.0,4.0,On Time,27.37,104.34,922
SHP004998,ORD004998,WH06,UPS,2023-01-27,12.0,12.0,On Time,96.05,121.95,3184
SHP004999,ORD004999,WH06,USPS,2023-11-07,6.0,6.0,On Time,55.58,47.99,4740
SHP005000,ORD005000,WH03,FedEx,2023-10-12,10.0,10.0,On Time,87.19,113.62,252
SHP005001,ORD005001,WH10,Amazon Logistics,2024-10-21,,7.0,On Time,86.29,74.62,4015
SHP005002,ORD005002,WH07,FedEx,2023-10-08,11.0,,Early,155.52,136.48,4908
SHP005003,ORD005003,WH06,Amazon Logistics,2023-06-13,10.0,10.0,On Time,276.57,86.7,4951
SHP005004,ORD005004,WH10,Amazon Logistics,2023-08-12,3.0,3.0,On Time,184.8,7.49,793
SHP005005,ORD005005,WH10,FedEx,2023-05-26,14.0,14.0,On Time,157.06,80.5,2053
SHP005006,ORD005006,WH09,XPO Freight,2023-01-30,4.0,4.0,On Time,38.8,13.09,628
SHP005007,ORD005007,WH03,FedEx,2023-02-14,14.0,14.0,On Time,96.01,147.39,3763
SHP005008,ORD005008,WH03,DHL,2024-04-15,4.0,4.0,On Time,131.34,48.26,2273
SHP005009,ORD005009,WH04,XPO Freight,2023-02-03,14.0,22.0,Late,229.91,37.13,790
SHP005010,ORD005010,WH03,DHL,2024-10-14,10.0,10.0,On Time,287.83,165.66,2315
SHP005011,ORD005011,WH04,FedEx,2024-03-02,14.0,14.0,On Time,251.81,112.24,3032
SHP005012,ORD005012,WH06,FedEx,2023-08-09,6.0,14.0,Late,325.96,180.04,2220
SHP005013,ORD005013,WH01,USPS,2024-06-17,11.0,11.0,On Time,326.68,67.71,2647
SHP005014,ORD005014,WH02,XPO Freight,2024-11-22,4.0,4.0,On Time,36.93,48.35,1029
SHP005015,ORD005015,WH10,USPS,2024-01-02,6.0,9.0,Late,104.85,53.82,2303
SHP005016,ORD005016,WH06,FedEx,2024-07-03,3.0,,On Time,59.13,199.7,2934
SHP005017,ORD005017,WH06,USPS,2024-08-04,,7.0,On Time,119.79,163.92,4336
SHP005018,ORD005018,WH01,Amazon Logistics,2023-04-26,8.0,8.0,On Time,208.11,147.93,2323
SHP005019,ORD005019,WH06,DHL,2023-08-27,11.0,11.0,On Time,168.6,34.81,1332
SHP005020,ORD005020,WH09,UPS,2023-12-01,13.0,21.0,Late,133.82,8.76,1783
SHP005021,ORD005021,WH08,XPO Freight,2024-03-16,3.0,3.0,On Time,139.93,71.27,2823
SHP005022,ORD005022,WH10,XPO Freight,2023-05-28,7.0,7.0,On Time,63.39,190.06,3507
SHP005023,ORD005023,WH05,XPO Freight,2023-01-09,14.0,21.0,Late,358.15,66.21,1707
SHP005024,ORD005024,WH04,Amazon Logistics,2023-10-15,4.0,4.0,On Time,309.39,140.18,374
SHP005025,ORD005025,WH06,XPO Freight,2024-01-23,,7.0,On Time,76.28,83.74,832
SHP005026,ORD005026,WH05,UPS,2023-02-19,6.0,6.0,On Time,113.89,11.15,4423
SHP005027,ORD005027,WH06,DHL,2024-05-31,7.0,7.0,On Time,191.69,50.34,3213
SHP005028,ORD005028,WH10,Amazon Logistics,2024-09-29,10.0,11.0,Late,163.74,181.37,2797
SHP005029,ORD005029,WH03,FedEx,2024-08-09,4.0,4.0,On Time,47.62,193.81,3693
SHP005030,ORD005030,WH07,DHL,2024-11-07,5.0,5.0,On Time,64.0,15.11,3008
SHP005031,ORD005031,WH08,Amazon Logistics,2023-10-05,13.0,10.0,Early,240.87,82.52,2908
SHP005032,ORD005032,WH05,FedEx,2023-10-27,7.0,7.0,On Time,111.49,62.45,544
SHP005033,ORD005033,WH05,DHL,2024-08-11,12.0,12.0,On Time,196.88,25.18,3554
SHP005034,ORD005034,WH04,DHL,2024-10-10,6.0,3.0,Early,104.83,16.44,1165
SHP005035,ORD005035,WH10,FedEx,2024-09-09,7.0,7.0,On Time,194.77,160.09,2293
SHP005036,ORD005036,WH05,Amazon Logistics,2024-08-29,5.0,3.0,Early,307.04,195.08,2434
SHP005037,ORD005037,WH10,FedEx,2023-05-15,14.0,14.0,On Time,253.9,83.29,1359
SHP005038,ORD005038,WH08,FedEx,2024-08-02,11.0,11.0,On Time,191.45,61.56,635
SHP005039,ORD005039,WH05,XPO Freight,2023-05-27,10.0,10.0,On Time,338.16,133.7,751
SHP005040,ORD005040,WH09,XPO Freight,2024-05-04,8.0,8.0,On Time,86.09,82.35,4973
SHP005041,ORD005041,WH01,FedEx,2024-04-22,3.0,8.0,Late,87.2,131.08,245
SHP005042,ORD005042,WH07,USPS,2023-06-08,6.0,6.0,On Time,193.21,161.15,984
SHP005043,ORD005043,WH05,UPS,2024-01-19,9.0,9.0,On Time,157.51,76.58,1744
SHP005044,ORD005044,WH04,Amazon Logistics,2023-06-12,12.0,12.0,On Time,300.05,0.65,2709
SHP005045,ORD005045,WH03,UPS,2024-03-16,7.0,7.0,On Time,70.72,115.44,2225
SHP005046,ORD005046,WH10,USPS,2023-07-08,6.0,12.0,Late,129.16,152.55,4831
SHP005047,ORD005047,WH07,DHL,2024-02-19,,7.0,On Time,291.6,109.14,2145
SHP005048,ORD005048,WH02,XPO Freight,2023-12-05,10.0,10.0,On Time,203.07,86.76,1811
SHP005049,ORD005049,WH05,USPS,2024-08-29,5.0,5.0,On Time,99.96,185.4,1900
SHP005050,ORD005050,WH02,USPS,2023-06-30,8.0,8.0,On Time,196.75,188.03,3105
SHP005051,ORD005051,WH07,FedEx,2023-10-15,14.0,14.0,On Time,148.6,144.34,663
SHP005052,ORD005052,WH06,UPS,2023-07-06,14.0,14.0,On Time,174.57,120.09,4276
SHP005053,ORD005053,WH10,FedEx,2023-05-18,6.0,6.0,On Time,301.04,37.61,742
SHP005054,ORD005054,WH07,Amazon Logistics,2023-05-10,9.0,9.0,On Time,286.67,50.38,3365
SHP005055,ORD005055,WH09,UPS,2023-07-13,3.0,3.0,On Time,158.17,185.91,75
SHP005056,ORD005056,WH02,Amazon Logistics,2023-11-12,3.0,3.0,On Time,196.9,163.33,2211
SHP005057,ORD005057,WH09,DHL,2023-05-24,,7.0,On Time,257.8,185.57,1126
SHP005058,ORD005058,WH07,UPS,2023-01-16,14.0,12.0,Early,274.21,145.09,62
SHP005059,ORD005059,WH02,UPS,2023-10-29,8.0,13.0,Late,195.92,161.36,883
SHP005060,ORD005060,WH10,USPS,2024-02-27,12.0,12.0,On Time,262.67,157.29,4452
SHP005061,ORD005061,WH02,Amazon Logistics,2023-09-02,,8.0,Late,308.85,191.92,4257
SHP005062,ORD005062,WH04,UPS,2023-04-17,9.0,9.0,On Time,100.6,136.28,1471
SHP005063,ORD005063,WH02,USPS,2023-03-29,11.0,8.0,Early,79.09,81.25,4056
SHP005064,ORD005064,WH01,FedEx,2023-05-09,9.0,9.0,On Time,278.35,12.15,2360
SHP005065,ORD005065,WH06,UPS,2023-12-07,11.0,11.0,On Time,237.92,122.53,1364
SHP005066,ORD005066,WH10,USPS,2023-01-04,12.0,11.0,Early,77.86,171.65,4268
SHP005067,ORD005067,WH05,FedEx,2023-11-23,11.0,18.0,Late,272.97,39.6,1316
SHP005068,ORD005068,WH03,DHL,2024-02-14,10.0,19.0,Late,161.16,116.73,2560
SHP005069,ORD005069,WH01,USPS,2023-11-02,9.0,9.0,On Time,298.38,17.0,4151
SHP005070,ORD005070,WH09,Amazon Logistics,2024-08-29,14.0,12.0,Early,184.83,121.7,2775
SHP005071,ORD005071,WH08,FedEx,2024-12-21,5.0,5.0,On Time,118.12,198.35,1414
SHP005072,ORD005072,WH06,FedEx,2023-08-13,13.0,13.0,On Time,256.07,57.08,4794
SHP005073,ORD005073,WH06,USPS,2023-12-14,5.0,5.0,On Time,100.73,40.55,684
SHP005074,ORD005074,WH04,USPS,2023-11-17,13.0,13.0,On Time,230.26,149.03,2441
SHP005075,ORD005075,WH02,Amazon Logistics,2024-07-12,7.0,7.0,On Time,206.61,110.61,1988
SHP005076,ORD005076,WH04,FedEx,2023-06-30,9.0,9.0,On Time,142.33,98.92,3421
SHP005077,ORD005077,WH02,DHL,2024-09-09,,7.0,On Time,246.43,148.07,1293
SHP005078,ORD005078,WH07,UPS,2024-12-11,12.0,10.0,Early,172.2,118.79,1149
SHP005079,ORD005079,WH09,Amazon Logistics,2024-01-21,9.0,9.0,On Time,314.78,185.73,3052
SHP005080,ORD005080,WH02,FedEx,2024-09-09,3.0,0.0,Early,38.8,77.34,652
SHP005081,ORD005081,WH09,Amazon Logistics,2023-04-18,10.0,8.0,Early,270.77,60.46,130
SHP005082,ORD005082,WH09,USPS,2024-06-14,3.0,0.0,Early,139.77,142.27,901
SHP005083,ORD005083,WH08,UPS,2024-02-14,13.0,10.0,Early,157.38,166.29,1094
SHP005084,ORD005084,WH01,UPS,2023-10-23,6.0,6.0,On Time,319.57,35.54,1682
SHP005085,ORD005085,WH05,XPO Freight,2023-06-20,,,On Time,97.16,172.29,298
SHP005086,ORD005086,WH10,Amazon Logistics,2023-11-27,7.0,7.0,On Time,159.31,110.52,3659
SHP005087,ORD005087,WH04,DHL,2024-05-07,,4.0,Early,159.74,120.56,2246
SHP005088,ORD005088,WH07,DHL,2023-07-14,6.0,6.0,On Time,113.97,94.5,3226
SHP005089,ORD005089,WH08,Amazon Logistics,2023-01-12,,7.0,Cancelled,92.83,47.4,96
SHP005090,ORD005090,WH10,UPS,2023-07-14,6.0,6.0,On Time,317.7,174.98,1762
SHP005091,ORD005091,WH08,XPO Freight,2024-05-04,9.0,9.0,On Time,296.02,189.82,2508
SHP005092,ORD005092,WH02,USPS,2023-07-01,13.0,13.0,On Time,283.91,127.14,104
SHP005093,ORD005093,WH03,USPS,2024-10-17,,6.0,Early,133.74,46.28,867
SHP005094,ORD005094,WH10,USPS,2023-11-12,4.0,4.0,On Time,215.78,168.7,1883
SHP005095,ORD005095,WH10,XPO Freight,2024-11-24,6.0,6.0,On Time,321.32,56.29,2021
SHP005096,ORD005096,WH07,USPS,2023-01-30,9.0,,On Time,310.02,27.75,3767
SHP005097,ORD005097,WH04,FedEx,2024-08-18,3.0,1.0,Early,67.83,95.73,1748
SHP005098,ORD005098,WH06,FedEx,2024-11-08,6.0,6.0,On Time,268.96,146.93,3772
SHP005099,ORD005099,WH08,XPO Freight,2023-04-06,8.0,8.0,On Time,276.59,57.75,127
SHP005100,ORD005100,WH08,UPS,2024-01-16,10.0,10.0,On Time,318.22,12.48,282
SHP005101,ORD005101,WH07,FedEx,2024-03-19,,7.0,On Time,81.64,187.13,4591
SHP005102,ORD005102,WH02,USPS,2023-10-25,11.0,12.0,Late,260.65,19.98,3353
SHP005103,ORD005103,WH02,FedEx,2023-12-27,7.0,7.0,On Time,217.5,37.23,851
SHP005104,ORD005104,WH03,UPS,2024-01-09,4.0,4.0,On Time,187.12,161.72,3180
SHP005105,ORD005105,WH04,UPS,2024-07-07,5.0,4.0,Early,140.18,128.34,3382
SHP005106,ORD005106,WH01,UPS,2023-10-30,4.0,5.0,Late,258.13,56.05,849
SHP005107,ORD005107,WH05,FedEx,2024-02-25,11.0,19.0,Late,185.03,165.5,2770
SHP005108,ORD005108,WH07,DHL,2023-09-03,8.0,8.0,On Time,171.63,83.02,3746
SHP005109,ORD005109,WH10,Amazon Logistics,2024-12-20,13.0,,On Time,307.07,2.75,2523
SHP005110,ORD005110,WH05,UPS,2023-08-25,14.0,18.0,Late,270.83,57.94,4586
SHP005111,ORD005111,WH07,DHL,2024-06-17,3.0,3.0,On Time,256.5,94.32,3442
SHP005112,ORD005112,WH05,XPO Freight,2023-07-04,,6.0,Early,91.14,118.49,701
SHP005113,ORD005113,WH10,Amazon Logistics,2024-04-12,9.0,9.0,On Time,258.28,153.65,3751
SHP005114,ORD005114,WH08,Amazon Logistics,2023-12-29,9.0,9.0,On Time,260.91,31.34,3311
SHP005115,ORD005115,WH07,FedEx,2023-10-10,7.0,13.0,Late,256.22,155.14,3515
SHP005116,ORD005116,WH01,UPS,2024-07-06,5.0,5.0,On Time,69.58,97.21,3938
SHP005117,ORD005117,WH01,DHL,2023-12-02,9.0,9.0,On Time,111.64,7.81,1201
SHP005118,ORD005118,WH05,Amazon Logistics,2023-06-11,7.0,7.0,On Time,246.04,94.09,1823
SHP005119,ORD005119,WH02,UPS,2023-06-09,8.0,8.0,On Time,285.16,51.98,3275
SHP005120,ORD005120,WH09,XPO Freight,2024-04-18,,7.0,On Time,225.74,48.02,2645
SHP005121,ORD005121,WH02,FedEx,2024-08-23,8.0,13.0,Late,189.87,68.04,4696
SHP005122,ORD005122,WH09,DHL,2023-11-18,9.0,9.0,On Time,228.74,114.84,1909
SHP005123,ORD005123,WH10,XPO Freight,2023-01-12,10.0,10.0,On Time,101.07,118.52,4786
SHP005124,ORD005124,WH02,XPO Freight,2024-02-28,4.0,4.0,On Time,54.63,185.49,827
SHP005125,ORD005125,WH04,FedEx,2023-03-14,4.0,,Early,295.94,182.3,2434
SHP005126,ORD005126,WH03,USPS,2024-08-10,8.0,8.0,On Time,296.05,114.8,4295
SHP005127,ORD005127,WH06,XPO Freight,2023-07-20,10.0,10.0,On Time,8241.673551702597,21.29,4085
SHP005128,ORD005128,WH04,FedEx,2024-06-05,7.0,7.0,On Time,264.44,21.25,4441
SHP005129,ORD005129,WH09,DHL,2024-05-19,3.0,3.0,On Time,97.32,14.72,3819
SHP005130,ORD005130,WH09,USPS,2024-11-18,13.0,,On Time,83.92,99.82,3556
SHP005131,ORD005131,WH10,USPS,2023-02-08,3.0,3.0,Cancelled,67.35,93.95,4865
SHP005132,ORD005132,WH09,Amazon Logistics,2023-03-01,12.0,12.0,On Time,253.49,57.29,4587
SHP005133,ORD005133,WH03,XPO Freight,2024-07-31,,7.0,On Time,176.59,163.81,1987
SHP005134,ORD005134,WH03,XPO Freight,2023-11-17,,7.0,On Time,44.59,35.81,557
SHP005135,ORD005135,WH04,DHL,2024-03-10,14.0,14.0,On Time,373.74,171.98,4656
SHP005136,ORD005136,WH09,FedEx,2024-09-27,12.0,17.0,Late,160.64,1.65,3780
SHP005137,ORD005137,WH06,DHL,2024-11-06,,7.0,On Time,43.26,130.65,2401
